ticker,estrategia,direccion,fecha_entrada,fecha_salida,dias_aguantados,precio_entrada,strike,prima_entrada,prima_salida,iv_estimada,mult,pct,dolares_x_contrato,toco_50,dia_50,max_mult
TSLA,piso_fuerte,call,2024-11-06T00:00:00,2024-11-20T00:00:00,14.0,288.53,292.86,23.277,45.387,1.111,1.95,95.0,2210.95,True,2.0,2.66
TSLA,piso_fuerte,call,2025-02-13T00:00:00,2025-02-27T00:00:00,14.0,355.94,361.28,13.438,0.0,0.562,0.0,-100.0,-1343.82,False,,1.0
TSLA,piso_fuerte,call,2025-03-24T00:00:00,2025-04-07T00:00:00,14.0,278.39,282.57,23.593,0.0,1.164,0.0,-100.0,-2359.31,False,,1.19
TSLA,piso_fuerte,call,2025-04-02T00:00:00,2025-04-16T00:00:00,14.0,282.76,287.0,23.321,0.0,1.134,0.0,-100.0,-2332.15,False,,1.0
TSLA,piso_fuerte,call,2025-04-09T00:00:00,2025-04-23T00:00:00,14.0,272.2,276.28,25.784,0.0,1.291,0.0,-100.0,-2578.44,False,,1.0
TSLA,piso_fuerte,call,2025-04-24T00:00:00,2025-05-08T00:00:00,14.0,259.51,263.4,22.934,29.397,1.21,1.282,28.2,646.27,True,1.0,1.68
TSLA,piso_fuerte,call,2025-06-10T00:00:00,2025-06-24T00:00:00,14.0,326.09,330.98,20.271,9.49,0.874,0.468,-53.2,-1078.11,False,,1.0
TSLA,piso_fuerte,call,2025-07-18T00:00:00,2025-08-01T00:00:00,14.0,329.65,334.59,14.77,0.0,0.652,0.0,-100.0,-1477.04,False,,1.0
TSLA,piso_fuerte,call,2025-08-26T00:00:00,2025-09-09T00:00:00,14.0,351.67,356.95,9.243,0.0,0.414,0.0,-100.0,-924.29,False,,1.0
TSLA,piso_fuerte,call,2025-11-24T00:00:00,2025-12-08T00:00:00,14.0,417.78,424.05,18.345,21.546,0.641,1.174,17.4,320.08,True,9.0,1.79
TSLA,piso_fuerte,call,2026-02-10T00:00:00,2026-02-24T00:00:00,14.0,425.21,431.59,12.658,0.0,0.459,0.0,-100.0,-1265.84,False,,1.07
TSLA,piso_fuerte,call,2026-02-25T00:00:00,2026-03-11T00:00:00,14.0,417.4,423.66,10.585,0.0,0.402,0.0,-100.0,-1058.52,False,,1.0
TSLA,piso_fuerte,call,2026-04-15T00:00:00,2026-04-29T00:00:00,14.0,391.95,397.83,15.509,0.0,0.585,0.0,-100.0,-1550.87,False,,1.2
TSLA,piso_fuerte,call,2026-05-20T00:00:00,2026-06-03T00:00:00,14.0,417.26,423.52,12.999,11.068,0.477,0.851,-14.9,-193.12,True,7.0,1.74
TSLA,piso_fuerte,call,2026-06-30T00:00:00,2026-07-13T00:00:00,13.0,420.6,426.91,18.719,0.05,0.648,0.003,-99.7,-1866.9,False,,1.08
TSLA,piso_fuerte,call,2026-07-06T00:00:00,2026-07-13T00:00:00,7.0,419.77,426.07,22.685,6.156,0.77,0.271,-72.9,-1652.93,False,,1.0
TSLA,tres_semanas,call,2021-04-12T00:00:00,2021-05-03T00:00:00,21.0,233.99,237.5,12.62,12.23,0.624,0.969,-3.1,-39.0,True,1.0,1.94
TSLA,tres_semanas,call,2021-05-20T00:00:00,2021-06-10T00:00:00,21.0,195.59,198.53,9.038,9.204,0.544,1.018,1.8,16.57,True,6.0,1.77
TSLA,tres_semanas,call,2021-06-17T00:00:00,2021-07-08T00:00:00,21.0,205.53,208.62,7.901,11.672,0.462,1.477,47.7,377.14,True,6.0,2.78
TSLA,tres_semanas,call,2021-08-17T00:00:00,2021-09-07T00:00:00,21.0,221.9,225.23,7.045,18.376,0.392,2.609,160.9,1133.17,True,1.0,3.65
TSLA,tres_semanas,call,2021-12-10T00:00:00,2021-12-31T00:00:00,21.0,339.01,344.1,18.775,8.16,0.639,0.435,-56.5,-1061.53,False,,1.24
TSLA,tres_semanas,call,2021-12-23T00:00:00,2022-01-13T00:00:00,21.0,355.67,361.0,23.862,22.431,0.762,0.94,-6.0,-143.12,True,11.0,1.88
TSLA,tres_semanas,call,2022-01-10T00:00:00,2022-01-31T00:00:00,21.0,352.71,358.0,26.804,0.0,0.855,0.0,-100.0,-2680.44,False,,1.28
TSLA,tres_semanas,call,2022-01-14T00:00:00,2022-02-04T00:00:00,21.0,349.87,355.12,26.708,0.0,0.858,0.0,-100.0,-2670.84,False,,1.0
TSLA,tres_semanas,call,2022-03-16T00:00:00,2022-04-06T00:00:00,21.0,280.08,284.28,18.738,47.426,0.76,2.531,153.1,2868.77,True,2.0,5.21
TSLA,tres_semanas,call,2022-05-02T00:00:00,2022-05-23T00:00:00,21.0,300.98,305.49,20.7,0.0,0.779,0.0,-100.0,-2070.01,False,,1.4
TSLA,tres_semanas,call,2022-06-24T00:00:00,2022-07-15T00:00:00,21.0,245.71,249.39,20.616,0.0,0.938,0.0,-100.0,-2061.55,False,,1.0
TSLA,tres_semanas,call,2022-07-27T00:00:00,2022-08-17T00:00:00,21.0,274.82,278.94,15.068,26.346,0.634,1.748,74.8,1127.79,True,2.0,2.25
TSLA,tres_semanas,call,2023-01-23T00:00:00,2023-02-13T00:00:00,21.0,143.75,145.91,14.415,36.08,1.109,2.503,150.3,2166.49,True,3.0,4.26
TSLA,tres_semanas,call,2023-05-05T00:00:00,2023-05-26T00:00:00,21.0,170.06,172.61,8.917,18.649,0.609,2.092,109.2,973.29,True,17.0,2.31
TSLA,tres_semanas,call,2023-05-17T00:00:00,2023-06-07T00:00:00,21.0,173.86,176.47,9.272,32.599,0.618,3.516,251.6,2332.76,True,5.0,5.19
TSLA,tres_semanas,call,2023-08-03T00:00:00,2023-08-24T00:00:00,21.0,259.32,263.21,12.639,0.0,0.57,0.0,-100.0,-1263.93,False,,1.0
